route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-10,23_A,4-10-A-1,23-10-1-A-094700,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-100700,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-102000,AHUY,,0
4-10,23_A,4-10-R-2,23-10-1-A-103700,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-2-A-105400,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-111000,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-1-A-112700,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-114700,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-120100,AHUY,,0
4-10,23_A,4-10-R-2,23-10-1-A-122000,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-2-A-123400,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-125200,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-4-A-130000,AHUY,,0
4-10,23_A,4-10-R-2,23-10-5-A-131700,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-1-A-131900,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-134100,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-135000,AHUY,,0
4-10,23_A,4-10-R-2,23-10-4-A-140300,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-5-A-141200,AHUY,,0
4-10,23_A,4-10-R-2,23-10-1-A-142600,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-2-A-143300,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-144800,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-4-A-145700,AHUY,,0
4-10,23_A,4-10-R-2,23-10-5-A-151000,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-1-A-151900,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-153200,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-154100,AHUY,,0
4-10,23_A,4-10-R-2,23-10-4-A-155300,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-5-A-160500,AHUY,,0
4-10,23_A,4-10-R-2,23-10-1-A-161500,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-2-A-162700,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-163400,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-4-A-164900,AHUY,,0
4-10,23_A,4-10-R-2,23-10-5-A-165700,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-1-A-171100,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-171900,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-173300,AHUY,,0
4-10,23_A,4-10-R-2,23-10-4-A-174200,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-5-A-175500,AHUY,,0
4-10,23_A,4-10-R-2,23-10-1-A-180400,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-2-A-181700,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-182500,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-4-A-183900,AHUY,,0
4-10,23_A,4-10-R-2,23-10-5-A-185200,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-1-A-190300,AHUY,,0
4-10,23_A,4-10-R-2,23-10-2-A-191600,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-3-A-192500,AHUY,,0
4-10,23_A,4-10-R-2,23-10-4-A-194300,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-5-A-195200,AHUY,,0
4-10,23_A,4-10-R-2,23-10-3-A-202000,TALANT Citadelle,,1
4-10,23_A,4-10-A-1,23-10-4-A-202900,AHUY,,0
4-10,24_1,4-10-A-1,24-10-1-1-051200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-055400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-055900,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-062200,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-063400,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-065400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-070200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-072400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-072500,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-074900,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-075000,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-081400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-081500,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-083900,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-084000,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-090400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-090500,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-092900,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-093200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-095400,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-095700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-101900,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-102200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-104300,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-104700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-110900,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-111200,AHUY,,0
4-10,24_1,4-10-A-1,24-10-1-1-113500,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-113500,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-120000,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-120000,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-122600,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-122600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-125100,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-125100,TALANT Citadelle,,1
4-10,24_1,4-10-R-2,24-10-4-1-131600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-131700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-134100,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-134200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-140600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-140700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-143100,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-143200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-145500,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-145700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-152100,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-152200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-154600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-154700,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-161100,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-161200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-163600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-164000,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-170100,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-170400,AHUY,,0
4-10,24_1,4-10-A-1,24-10-4-1-172900,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-172900,TALANT Citadelle,,1
4-10,24_1,4-10-R-2,24-10-3-1-175500,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-2-1-180100,AHUY,,0
4-10,24_1,4-10-R-2,24-10-4-1-182600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-183200,AHUY,,0
4-10,24_1,4-10-R-2,24-10-2-1-190000,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-3-1-190400,AHUY,,0
4-10,24_1,4-10-R-2,24-10-1-1-193800,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-4-1-194000,AHUY,,0
4-10,24_1,4-10-R-2,24-10-3-1-201600,TALANT Citadelle,,1
4-10,24_1,4-10-A-1,24-10-1-1-203100,AHUY,,0
4-10,25_1,4-10-A-1,25-10-1-1-051200,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-055800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-060000,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-061700,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-062000,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-063900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-064000,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-065300,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-065700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-071100,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-071900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-072900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-073700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-074900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-075800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-080900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-081600,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-082800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-083700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-084800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-090000,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-090800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-091900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-092800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-093900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-094900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-095900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-101000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-101900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-103000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-103900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-105000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-105900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-111000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-111900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-113000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-113900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-114700,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-115900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-120800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-121900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-122900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-123900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-124900,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-125700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-130800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-131700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-133000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-133800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-135000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-135800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-141000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-141800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-143000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-143800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-145000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-145800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-151000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-151800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-153000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-153800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-155000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-155800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-161000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-161800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-163100,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-163800,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-165100,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-165900,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-171000,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-172100,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-173200,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-174500,AHUY,,0
4-10,25_1,4-10-R-2,25-10-3-1-175300,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-180700,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-181500,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-183000,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-183800,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-3-1-185200,AHUY,,0
4-10,25_1,4-10-R-2,25-10-4-1-190200,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-2-1-191300,AHUY,,0
4-10,25_1,4-10-R-2,25-10-1-1-193100,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-5-1-193500,AHUY,,0
4-10,25_1,4-10-R-2,25-10-2-1-195700,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-4-1-200200,AHUY,,0
4-10,25_1,4-10-R-2,25-10-5-1-202200,TALANT Citadelle,,1
4-10,25_1,4-10-A-1,25-10-1-1-203100,AHUY,,0
4-10,27_1,4-10-A-1,27-10-1-1-051200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-055400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-055900,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-062200,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-063400,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-065400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-070200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-072400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-072500,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-074900,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-075000,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-081400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-081500,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-083900,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-084000,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-090400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-090500,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-092900,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-093200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-095400,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-095700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-101900,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-102200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-104300,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-104700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-110900,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-111200,AHUY,,0
4-10,27_1,4-10-A-1,27-10-1-1-113500,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-113500,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-120000,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-120000,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-122600,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-122600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-125100,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-125100,TALANT Citadelle,,1
4-10,27_1,4-10-R-2,27-10-4-1-131600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-131700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-134100,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-134200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-140600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-140700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-143100,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-143200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-145500,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-145700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-152100,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-152200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-154600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-154700,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-161100,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-161200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-163600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-164000,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-170100,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-170400,AHUY,,0
4-10,27_1,4-10-A-1,27-10-4-1-172900,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-172900,TALANT Citadelle,,1
4-10,27_1,4-10-R-2,27-10-3-1-175500,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-2-1-180100,AHUY,,0
4-10,27_1,4-10-R-2,27-10-4-1-182600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-183200,AHUY,,0
4-10,27_1,4-10-R-2,27-10-2-1-190000,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-3-1-190400,AHUY,,0
4-10,27_1,4-10-R-2,27-10-1-1-193800,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-4-1-194000,AHUY,,0
4-10,27_1,4-10-R-2,27-10-3-1-201600,TALANT Citadelle,,1
4-10,27_1,4-10-A-1,27-10-1-1-203100,AHUY,,0
4-12,04_1,4-12-R-8,4-12-2-1-055600,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-1-1-060400,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-062300,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-062400,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-1-1-064400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-2-1-064400,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-4-1-070200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-070300,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-071600,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-071900,PLOMBIERES,,1
4-12,04_1,4-12-R-8,4-12-2-1-073200,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-1-1-073200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-074700,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-074700,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-6-1-080300,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-080400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-2-1-081900,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-1-1-082000,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-083700,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-083800,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-090100,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-090200,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-092400,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-092600,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-094700,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-094900,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-101000,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-101200,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-103300,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-103500,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-105600,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-105800,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-111900,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-112100,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-114200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-114400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-120600,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-120700,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-122800,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-122900,PLOMBIERES,,1
4-12,04_1,4-12-R-8,4-12-5-1-125200,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-125200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-131500,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-131500,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-5-1-133700,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-133900,PLOMBIERES,,1
4-12,04_1,4-12-R-8,4-12-4-1-140100,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-140100,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-6-1-142400,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-142500,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-144700,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-144800,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-151000,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-151300,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-153200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-153500,PLOMBIERES,,1
4-12,04_1,4-12-R-8,4-12-5-1-155500,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-1-1-155500,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-161500,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-161500,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-2-1-163300,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-163300,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-1-1-164800,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-164800,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-170400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-170400,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-172000,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-2-1-172000,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-173700,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-1-1-173800,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-3-1-175400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-175500,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-4-1-181300,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-2-1-181400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-5-1-183000,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-1-1-183100,PLOMBIERES,,1
4-12,04_1,4-12-R-8,4-12-6-1-184700,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-3-1-184900,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-190400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-2-1-190600,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-5-1-192700,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-6-1-193000,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-2-1-194900,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-4-1-195200,Parc de la Colombière,,0
4-12,04_1,4-12-A-9,4-12-5-1-201200,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-6-1-201400,PLOMBIERES,,1
4-12,04_1,4-12-A-9,4-12-2-1-203500,Parc de la Colombière,,0
4-12,04_1,4-12-R-8,4-12-4-1-204300,PLOMBIERES,,1
4-12,18_B,4-12-A-9,18-12-1-B-132400,Parc de la Colombière,,0
4-12,18_B,4-12-R-8,18-12-2-B-133100,PLOMBIERES,,1
4-12,18_B,4-12-R-8,18-12-1-B-140200,PLOMBIERES,,1
4-12,18_B,4-12-A-9,18-12-2-B-140800,Parc de la Colombière,,0
4-12,18_B,4-12-R-8,18-12-3-B-142700,PLOMBIERES,,1
4-12,18_B,4-12-A-9,18-12-1-B-144100,Parc de la Colombière,,0
4-12,18_B,4-12-R-8,18-12-2-B-145600,PLOMBIERES,,1
